name,count_in,count_out,inside,date,time
External Entry - Entry 5 Adult,0,0,0,2022-01-03,17:30:00
External Entry - Entry 5 Adult,0,0,0,2022-01-03,18:00:00
External Entry - Entry 5 Adult,0,0,0,2022-01-03,18:30:00
External Entry - Entry 5 Adult,0,0,0,2022-01-03,19:00:00
External Entry - Entry 5 Adult,0,0,0,2022-01-03,19:30:00
External Entry - Entry 5 All,0,1,-1,2022-01-03,08:00:00
External Entry - Entry 5 All,0,0,-1,2022-01-03,08:30:00
External Entry - Entry 5 All,0,0,-1,2022-01-03,09:00:00
External Entry - Entry 5 All,0,0,-1,2022-01-03,09:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,10:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,10:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,11:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,11:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,12:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,12:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,13:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,13:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,14:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,14:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,15:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,15:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,16:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,16:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,17:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,17:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,18:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,18:30:00
External Entry - Entry 5 All,0,0,0,2022-01-03,19:00:00
External Entry - Entry 5 All,0,0,0,2022-01-03,19:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,08:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,08:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,09:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,09:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,10:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,10:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,11:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,11:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,12:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,12:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,13:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,13:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,14:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,14:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,15:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,15:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,16:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,16:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,17:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,17:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,18:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,18:30:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,19:00:00
External Entry - Entry 5 Child,0,0,0,2022-01-03,19:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,08:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,08:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,09:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,09:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,10:00:00
External Entry - Entry 6 Adult,1,0,1,2022-01-03,10:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,11:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,11:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,12:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,12:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,13:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,13:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,14:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,14:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,15:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,15:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,16:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,16:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,17:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,17:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,18:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,18:30:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,19:00:00
External Entry - Entry 6 Adult,0,0,0,2022-01-03,19:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,08:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,08:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,09:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,09:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,10:00:00
External Entry - Entry 6 All,1,0,1,2022-01-03,10:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,11:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,11:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,12:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,12:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,13:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,13:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,14:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,14:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,15:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,15:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,16:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,16:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,17:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,17:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,18:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,18:30:00
External Entry - Entry 6 All,0,0,0,2022-01-03,19:00:00
External Entry - Entry 6 All,0,0,0,2022-01-03,19:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,08:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,08:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,09:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,09:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,10:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,10:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,11:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,11:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,12:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,12:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,13:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,13:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,14:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,14:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,15:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,15:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,16:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,16:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,17:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,17:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,18:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,18:30:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,19:00:00
External Entry - Entry 6 Child,0,0,0,2022-01-03,19:30:00
Handmade Universe attendance ( N Rotunda & VG),5,4,1,2022-01-03,08:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,1,2022-01-03,08:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,1,2022-01-03,09:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,1,2022-01-03,09:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,10:00:00
Handmade Universe attendance ( N Rotunda & VG),0,1,-1,2022-01-03,10:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,11:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,11:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,12:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,12:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,13:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,13:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,14:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,14:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,15:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,15:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,16:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,16:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,17:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,17:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,18:00:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,18:30:00
Handmade Universe attendance ( N Rotunda & VG),0,0,0,2022-01-03,19:00:00
Handmade Universe attendance ( N Rotunda & VG),1,1,0,2022-01-03,19:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,08:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,08:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,09:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,09:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,10:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,10:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,11:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,11:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,12:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,12:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,13:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,13:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,14:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,14:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,15:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,15:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,16:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,16:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,17:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,17:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,18:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,18:30:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,19:00:00
L4 Dome Gallery Lift TEST,0,0,0,2022-01-03,19:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,08:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,08:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,09:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,09:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,10:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,10:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,11:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,11:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,12:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,12:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,13:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,13:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,14:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,14:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,15:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,15:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,16:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,16:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,17:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,17:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,18:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,18:30:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,19:00:00
L4 Dome Gallery OLD,0,0,0,2022-01-03,19:30:00
L5 Dome Gallery,0,0,0,2022-01-03,08:00:00
L5 Dome Gallery,0,0,0,2022-01-03,08:30:00
L5 Dome Gallery,0,0,0,2022-01-03,09:00:00
L5 Dome Gallery,0,0,0,2022-01-03,09:30:00
L5 Dome Gallery,0,0,0,2022-01-03,10:00:00
L5 Dome Gallery,0,0,0,2022-01-03,10:30:00
L5 Dome Gallery,0,0,0,2022-01-03,11:00:00
L5 Dome Gallery,0,0,0,2022-01-03,11:30:00
L5 Dome Gallery,0,0,0,2022-01-03,12:00:00
L5 Dome Gallery,0,0,0,2022-01-03,12:30:00
L5 Dome Gallery,0,0,0,2022-01-03,13:00:00
L5 Dome Gallery,0,0,0,2022-01-03,13:30:00
L5 Dome Gallery,0,0,0,2022-01-03,14:00:00
L5 Dome Gallery,0,0,0,2022-01-03,14:30:00
L5 Dome Gallery,0,0,0,2022-01-03,15:00:00
L5 Dome Gallery,0,0,0,2022-01-03,15:30:00
L5 Dome Gallery,0,0,0,2022-01-03,16:00:00
L5 Dome Gallery,0,0,0,2022-01-03,16:30:00
L5 Dome Gallery,0,0,0,2022-01-03,17:00:00
L5 Dome Gallery,0,0,0,2022-01-03,17:30:00
L5 Dome Gallery,0,0,0,2022-01-03,18:00:00
L5 Dome Gallery,0,0,0,2022-01-03,18:30:00
L5 Dome Gallery,0,0,0,2022-01-03,19:00:00
L5 Dome Gallery,0,0,0,2022-01-03,19:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,08:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,08:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,09:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,09:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,10:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,10:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,11:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,11:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,12:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,12:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,13:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,13:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,14:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,14:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,15:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,15:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,16:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,16:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,17:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,17:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,18:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,18:30:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,19:00:00
L5 Dome Gallery Void Test,0,0,0,2022-01-03,19:30:00
Lift 3 test,0,0,0,2022-01-03,08:00:00
Lift 3 test,0,0,0,2022-01-03,08:30:00
Lift 3 test,0,0,0,2022-01-03,09:00:00
Lift 3 test,0,0,0,2022-01-03,09:30:00
Lift 3 test,0,0,0,2022-01-03,10:00:00
Lift 3 test,0,0,0,2022-01-03,10:30:00
Lift 3 test,0,0,0,2022-01-03,11:00:00
Lift 3 test,0,0,0,2022-01-03,11:30:00
Lift 3 test,0,0,0,2022-01-03,12:00:00
Lift 3 test,0,0,0,2022-01-03,12:30:00
Lift 3 test,0,0,0,2022-01-03,13:00:00
Lift 3 test,0,0,0,2022-01-03,13:30:00
Lift 3 test,0,0,0,2022-01-03,14:00:00
Lift 3 test,0,0,0,2022-01-03,14:30:00
Lift 3 test,0,0,0,2022-01-03,15:00:00
Lift 3 test,0,0,0,2022-01-03,15:30:00
Lift 3 test,0,0,0,2022-01-03,16:00:00
Lift 3 test,0,0,0,2022-01-03,16:30:00
Lift 3 test,0,0,0,2022-01-03,17:00:00
Lift 3 test,0,0,0,2022-01-03,17:30:00
Lift 3 test,0,0,0,2022-01-03,18:00:00
Lift 3 test,0,0,0,2022-01-03,18:30:00
Lift 3 test,0,0,0,2022-01-03,19:00:00
Lift 3 test,0,0,0,2022-01-03,19:30:00
Occupancy security,0,0,0,2022-01-03,08:00:00
Occupancy security,1,0,1,2022-01-03,08:30:00
Occupancy security,0,2,-1,2022-01-03,09:00:00
Occupancy security,0,0,-1,2022-01-03,09:30:00
Occupancy security,0,0,0,2022-01-03,10:00:00
Occupancy security,1,1,0,2022-01-03,10:30:00
Occupancy security,0,1,-1,2022-01-03,11:00:00
Occupancy security,2,2,0,2022-01-03,11:30:00
Occupancy security,1,0,1,2022-01-03,12:00:00
Occupancy security,1,0,1,2022-01-03,12:30:00
Occupancy security,0,0,0,2022-01-03,13:00:00
Occupancy security,0,0,0,2022-01-03,13:30:00
Occupancy security,1,2,-1,2022-01-03,14:00:00
Occupancy security,0,0,0,2022-01-03,14:30:00
Occupancy security,0,1,-1,2022-01-03,15:00:00
Occupancy security,0,0,0,2022-01-03,15:30:00
Occupancy security,1,0,1,2022-01-03,16:00:00
Occupancy security,1,1,0,2022-01-03,16:30:00
Occupancy security,0,1,-1,2022-01-03,17:00:00
Occupancy security,0,0,0,2022-01-03,17:30:00
Occupancy security,0,0,0,2022-01-03,18:00:00
Occupancy security,0,0,0,2022-01-03,18:30:00
Occupancy security,0,2,-2,2022-01-03,19:00:00
Occupancy security,1,1,0,2022-01-03,19:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,08:00:00
Room - Arts Reading Room,0,1,-1,2022-01-03,08:30:00
Room - Arts Reading Room,0,0,-1,2022-01-03,09:00:00
Room - Arts Reading Room,0,0,-1,2022-01-03,09:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,10:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,10:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,11:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,11:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,12:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,12:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,13:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,13:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,14:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,14:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,15:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,15:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,16:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,16:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,17:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,17:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,18:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,18:30:00
Room - Arts Reading Room,0,0,0,2022-01-03,19:00:00
Room - Arts Reading Room,0,0,0,2022-01-03,19:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,08:00:00
Room - Children's Quarter Adult,0,1,-1,2022-01-03,08:30:00
Room - Children's Quarter Adult,0,0,-1,2022-01-03,09:00:00
Room - Children's Quarter Adult,1,1,-1,2022-01-03,09:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,10:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,10:30:00
Room - Children's Quarter Adult,1,0,1,2022-01-03,11:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,11:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,12:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,12:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,13:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,13:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,14:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,14:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,15:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,15:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,16:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,16:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,17:00:00
Room - Children's Quarter Adult,0,1,-1,2022-01-03,17:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,18:00:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,18:30:00
Room - Children's Quarter Adult,0,0,0,2022-01-03,19:00:00
